,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
21,0.701,0.784,0,-7.212,1,0.204,0.128,0.0,0.0713,0.712,145.249,audio_features,605ZHoLZx7PtQ8fXgvN10K,spotify:track:605ZHoLZx7PtQ8fXgvN10K,https://api.spotify.com/v1/tracks/605ZHoLZx7PtQ8fXgvN10K,https://api.spotify.com/v1/audio-analysis/605ZHoLZx7PtQ8fXgvN10K,278872,4
22,0.746,0.582,9,-6.283,1,0.0394,0.12,2.44e-05,0.0831,0.914,113.058,audio_features,4aCsgwFhbZ8CmYAotK7W2B,spotify:track:4aCsgwFhbZ8CmYAotK7W2B,https://api.spotify.com/v1/tracks/4aCsgwFhbZ8CmYAotK7W2B,https://api.spotify.com/v1/audio-analysis/4aCsgwFhbZ8CmYAotK7W2B,284387,4
23,0.718,0.341,8,-10.771,1,0.106,0.513,0.943,0.126,0.487,159.054,audio_features,0t0F3Qyt3kKFU7rGxKa02t,spotify:track:0t0F3Qyt3kKFU7rGxKa02t,https://api.spotify.com/v1/tracks/0t0F3Qyt3kKFU7rGxKa02t,https://api.spotify.com/v1/audio-analysis/0t0F3Qyt3kKFU7rGxKa02t,218693,4
24,0.624,0.329,8,-16.005,1,0.143,0.43,0.000525,0.0798,0.915,175.024,audio_features,78idK1ANg6tbO8d67GD09B,spotify:track:78idK1ANg6tbO8d67GD09B,https://api.spotify.com/v1/tracks/78idK1ANg6tbO8d67GD09B,https://api.spotify.com/v1/audio-analysis/78idK1ANg6tbO8d67GD09B,205200,4
25,0.717,0.719,9,-3.166,0,0.0995,0.199,2.62e-06,0.195,0.766,84.623,audio_features,1nsEptcDye2MUjMJQ1N5Rh,spotify:track:1nsEptcDye2MUjMJQ1N5Rh,https://api.spotify.com/v1/tracks/1nsEptcDye2MUjMJQ1N5Rh,https://api.spotify.com/v1/audio-analysis/1nsEptcDye2MUjMJQ1N5Rh,259400,4
26,0.799,0.642,2,-7.889,1,0.129,0.138,0.0,0.0689,0.838,93.04,audio_features,4B6mG7n0BxvasblplYkgV5,spotify:track:4B6mG7n0BxvasblplYkgV5,https://api.spotify.com/v1/tracks/4B6mG7n0BxvasblplYkgV5,https://api.spotify.com/v1/audio-analysis/4B6mG7n0BxvasblplYkgV5,295533,4
27,0.713,0.685,7,-8.663,1,0.142,0.0115,2.19e-05,0.122,0.685,172.957,audio_features,2rbhnnqBoizShumb5Ul8oR,spotify:track:2rbhnnqBoizShumb5Ul8oR,https://api.spotify.com/v1/tracks/2rbhnnqBoizShumb5Ul8oR,https://api.spotify.com/v1/audio-analysis/2rbhnnqBoizShumb5Ul8oR,338453,4
28,0.9,0.732,5,-7.659,1,0.0686,0.0113,0.000445,0.0445,0.962,138.83,audio_features,0ee3Dr3rH7NSxOVcmlbsHJ,spotify:track:0ee3Dr3rH7NSxOVcmlbsHJ,https://api.spotify.com/v1/tracks/0ee3Dr3rH7NSxOVcmlbsHJ,https://api.spotify.com/v1/audio-analysis/0ee3Dr3rH7NSxOVcmlbsHJ,209453,4
29,0.751,0.29,1,-9.524,1,0.161,0.901,0.000103,0.138,0.876,171.645,audio_features,4y8vOLeFZGHSeG6yJOKGbW,spotify:track:4y8vOLeFZGHSeG6yJOKGbW,https://api.spotify.com/v1/tracks/4y8vOLeFZGHSeG6yJOKGbW,https://api.spotify.com/v1/audio-analysis/4y8vOLeFZGHSeG6yJOKGbW,167520,4
30,0.777,0.418,8,-8.084,0,0.112,0.137,0.0106,0.263,0.606,73.282,audio_features,2CFxgaypHjxdYWgfGFoDs0,spotify:track:2CFxgaypHjxdYWgfGFoDs0,https://api.spotify.com/v1/tracks/2CFxgaypHjxdYWgfGFoDs0,https://api.spotify.com/v1/audio-analysis/2CFxgaypHjxdYWgfGFoDs0,173560,4
