danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
0.249,0.834,0,-8.21,0.0574,0.0742,9.69e-05,0.0924,0.337,118.222,5EWPGh7jbTNO2wakv8LjUI,4
0.545,0.67,9,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,5e9TFTbltYBg2xThimr0rU,4
0.82,0.452,1,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,1JSTJqkT5qHq8MDJnJbRE1,4
0.723,0.863,2,-7.89,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,4
0.412,0.902,9,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,4
0.559,0.345,4,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,3d9DChrdc6BOeFsbrZ3Is0,4
0.363,0.982,7,-3.621,0.3,0.00123,0.00218,0.284,0.275,179.23,65HA9FsYyA2xro9RzNlNmy,4
0.591,0.804,0,-7.299,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,5LNiqEqpDc8TuqPy79kDBu,4
0.508,0.774,2,-5.973,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,20OFwXhEXf12DzwXmaV7fj,4
0.464,0.654,7,-9.058,0.0608,0.0276,1.34e-06,0.328,0.53,169.512,3dmqIB2Qxe2XZobw9gXxJ6,4
0.671,0.712,2,-7.815,0.0476,0.429,0.0,0.103,0.462,113.805,2fuCquhmrzHpu5xcA1ci9x,4
0.601,0.859,5,-5.264,0.0276,0.000359,0.00124,0.0871,0.446,125.144,0bRNszTbTFLNlunAeh7eom,4
0.619,0.67,11,-10.322,0.0353,0.00165,0.0109,0.331,0.777,129.269,45Ia1U4KtIjAPPU7Wv1Sea,4
0.466,0.833,7,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,4
0.543,0.836,4,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,4
0.674,0.789,8,-6.903,0.0676,0.00178,0.00708,0.0753,0.918,129.802,1FTSo4v6BOZH9QxKc3MbVM,4
0.644,0.919,2,-6.289,0.0561,0.181,0.134,0.622,0.871,117.459,38Ngied9rBORlAbLYNCl4k,4
0.377,0.681,7,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,1QEEqeFIZktqIpPI4jSVSF,4
0.482,0.786,7,-5.735,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4DMKwE2E2iYDKY01C335Uw,4
0.256,0.641,1,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,11LmqTE2naFULdEP94AUBa,4
0.721,0.521,2,-8.123,0.0613,0.0708,0.00545,0.127,0.942,123.118,1i6N76fftMZhijOzFQ5ZtL,4
0.596,0.606,7,-12.145,0.0255,0.181,0.000327,0.0863,0.886,97.785,7e89621JPkKaeDSTQ3avtg,4
0.532,0.887,0,-3.757,0.0335,0.0778,0.000206,0.294,0.794,122.509,37ZJ0p5Jm13JPevGcx4SkF,4
0.494,0.586,2,-13.909,0.0461,0.0201,0.00104,0.102,0.651,113.618,4MYb7NWLwXNDB7bYs3HeX8,4
0.743,0.836,2,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,39shmbIHICJ2Wxnk1fPSdz,4
0.454,0.913,9,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,7ACxUo21jtTHzy7ZEV56vU,4
0.455,0.589,11,-8.64,0.0328,0.00184,0.00358,0.104,0.254,124.634,2N2yrmodOnVF10mKvItC9P,4
0.564,0.932,11,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,78lgmZwycJ3nzsdgmPPGNx,4
0.446,0.239,0,-13.945,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,18AXbzPzBS8Y3AkgSxzJPb,4
0.53,0.376,9,-11.913,0.04,0.0304,0.247,0.0926,0.188,164.775,2EqlS6tkEnglzr7tkKAAYD,4
0.402,0.873,4,-3.209,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,58dBJivB6lbAY5irCuAxJX,4
0.356,0.917,9,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,57iDDD9N9tTWe75x6qhStw,4
0.653,0.519,2,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883,1qRA5BS78u3gME0loMl9AA,4
0.55,0.722,11,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,14XWXWv5FoCbFzLksawpEe,4
0.538,0.841,9,-7.547,0.0375,0.0424,0.00177,0.312,0.881,93.077,0emHuukZSuaOzOlsAWHj2W,4
0.388,0.338,10,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,2RlgNHKcydI9sayD2Df2xp,4
0.519,0.441,4,-14.178,0.0353,0.0204,0.000453,0.076,0.25,81.334,7wCmS9TTVUcIhRalDYFgPy,4
0.45,0.877,9,-6.403,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,5Th6EdNVhxp0TPX41ZLZk6,4
0.787,0.472,2,-12.824,0.0832,0.221,0.000336,0.153,0.824,120.059,1gcESexgftSuLuML57Y69q,4
0.35,0.828,6,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,2EoOZnxNgtmZaD8uUmz2nD,4
0.673,0.814,9,-5.411,0.0367,0.0134,0.00293,0.343,0.728,147.193,1gzIbdFnGJ226LTl0Cn2SX,4
0.601,0.532,10,-9.119,0.0286,0.433,5.95e-06,0.0925,0.342,136.576,3gdewACMIVMEWVbyb8O9sY,4
0.437,0.864,4,-7.842,0.0904,0.396,0.0314,0.242,0.749,81.394,3qT4bUD1MaWpGrTwcvguhb,4
0.634,0.63,1,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,6H3kDe7CGoWYBabAeVWGiD,4
0.686,0.92,2,-6.231,0.0566,0.301,0.27,0.0807,0.225,135.027,0cJPLFrlV7TTCyPLupHzcH,4
0.546,0.9,5,-6.728,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,4Q9WS9ARvL7rkokSbnhM96,4
0.438,0.805,8,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,2aoo2jlRnM3A0NyLQqMN2f,4
0.602,0.905,2,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,4VqPOruhp5EdPBeR92t6lQ,4
0.577,0.808,1,-7.04,0.039,0.0338,1.33e-05,0.221,0.869,151.008,1oYYd2gnWZYrt89EBXdFiO,4
0.454,0.946,1,-5.978,0.13,0.0223,0.0,0.173,0.647,138.18,0upLyFR8Rr52ZpMp5esQoq,4
0.548,0.691,4,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,4KfSdst7rW39C0sfhArdrz,4
0.502,0.912,1,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4CeeEOM32jQcH3eN9Q2dGj,4
0.352,0.911,1,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,003vvx7Niy0yvhvHt4a68B,4
0.767,0.787,3,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,5QLHGv0DfpeXLNFo7SFEy1,4
0.587,0.872,7,-5.066,0.0484,0.018,0.0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,4
0.611,0.882,9,-11.225,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,2HXixVqzzm9rEUIMAWzshl,4
0.624,0.91,0,-5.703,0.0297,0.0285,0.000198,0.0789,0.767,104.042,7kzKAuUzOITUauHAhoMoxA,4
0.489,0.349,2,-14.295,0.0323,0.676,0.0789,0.0866,0.622,124.348,4YMQXzscifAREG0a7KNGhB,4
0.445,0.706,8,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,4
0.509,0.584,0,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,4
0.49,0.724,2,-9.581,0.0366,0.00976,0.0046,0.159,0.292,125.812,4qgZs0RNjdzKAS22lP0QjY,4
0.333,0.927,9,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,4
0.671,0.373,9,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,2374M0fQpWi3dLnB54qaLX,4
0.308,0.93,11,-6.399,0.125,0.0192,0.00221,0.106,0.376,195.805,6FMIVQPZg9cmMY8hPxAacD,4
0.62,0.579,4,-9.307,0.0473,0.0152,6.4e-05,0.0858,0.691,127.215,4alHo6RGd0D3OUbTPExTHN,4
0.55,0.765,7,-8.684,0.0287,4.76e-06,0.873,0.132,0.419,139.46,3qLZ866ZfaK0B0R5FIqXLG,4
0.516,0.549,6,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,4gvea7UlDkAvsJBPZAd4oB,4
0.513,0.979,0,-6.362,0.0425,0.0195,0.0951,0.0906,0.94,152.875,12yHvSYFXI7PGzNecUvIDu,4
0.427,0.201,8,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,4gHnSNHs8RyVukKoWdS99f,4
0.599,0.79,4,-3.58,0.043,0.00257,0.00181,0.312,0.961,103.783,05NYcsjJwOYq4jIiKPVj9p,4
0.404,0.902,1,-3.88,0.0665,0.577,0.297,0.287,0.497,115.669,2kkvB3RNRzwjFdGhaUA0tz,4
0.563,0.915,7,-5.062,0.08,0.247,8.46e-05,0.0613,0.71,136.345,1mfV2kv9RwFKVI8kEQlmOJ,4
0.651,0.801,0,-7.34,0.0514,0.123,0.0,0.0825,0.776,133.769,5jzma6gCzYtKB1DbEwFZKH,4
0.521,0.905,0,-4.116,0.0443,0.00096,0.000237,0.672,0.555,91.994,4WG7Z3bNM3iE4vCYcXsxNx,4
0.588,0.559,4,-4.849,0.0272,0.128,0.0,0.0977,0.278,123.845,1pXgBjIvALm97lDhroan2E,4
0.294,0.745,5,-9.138,0.0461,0.05,0.125,0.676,0.347,134.364,5Z8EDau8uNcP1E8JvmfkZe,4
0.215,0.927,9,-7.327,0.0452,0.000273,0.00661,0.126,0.49,170.814,6qLEOZvf5gI7kWE63JE7p3,4
0.284,0.875,11,-6.069,0.0422,0.00752,0.000461,0.402,0.595,75.009,1L94M3KIu7QluZe63g64rv,4
0.64,0.622,4,-10.851,0.0316,0.0303,7.63e-05,0.0866,0.496,116.334,4PJEK76V3A1S0XzZJuTWh7,4
0.421,0.751,9,-9.584,0.0472,0.2,0.0,0.17,0.789,89.839,6ToM0uwxtPKo9CMpbPGYvM,4
0.56,0.965,11,-2.341,0.0409,0.121,6.23e-06,0.169,0.964,162.825,5NoQvINZLBV1wMYPdNmReL,4
0.562,0.779,7,-6.705,0.0592,0.363,0.0292,0.066,0.967,119.602,3RZMzCvYsmJ0u2ioKTOsmJ,4
0.445,0.964,9,-5.493,0.282,0.037,0.0132,0.0773,0.448,140.817,28WmNsclKsrVmdv3tDmoYU,4
0.615,0.616,6,-10.39,0.133,0.0399,0.000129,0.348,0.836,170.776,5NTZM8YYeKM2YsGSffVIge,4
0.585,0.532,7,-9.673,0.0268,0.209,0.00797,0.227,0.68,94.461,1hHGUdFaiJHw9hVZGJWYO2,4
0.394,0.944,10,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,6QewNVIDKdSl8Y3ycuHIei,4
0.334,0.828,9,-9.168,0.0985,0.00312,0.0043,0.0949,0.515,157.891,755bvJDSA3LNcNuFgBT9LK,4
0.683,0.594,2,-8.289,0.0347,0.385,8.61e-05,0.121,0.734,115.099,2K2M0TcglCRLLpFOzKeFZA,4
0.379,0.76,9,-10.961,0.0378,0.00298,0.0296,0.104,0.491,99.436,73TxYZd0lBCVRrHawrAglA,4
0.728,0.878,11,-6.926,0.0564,0.176,0.856,0.61,0.911,126.59,0LoQuiekvzqx7n8flgEKzF,4
0.667,0.755,9,-7.246,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,6gXrEUzibufX9xYPk3HD5p,4
0.581,0.854,1,-8.485,0.0428,0.00197,0.0013,0.111,0.788,131.18,0K6yUnIKNsFtfIpTgGtcHm,4
0.64,0.651,4,-14.981,0.0517,0.142,0.28,0.0341,0.801,111.676,4c4jJJoaiY21t2TyRZgdWS,4
0.73,0.487,4,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,254bXAqt3zP6P50BdQvEsq,4
0.419,0.677,4,-6.183,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,1GqlvSEtMx5xbGptxOTTyk,4
0.406,0.698,8,-7.024,0.0624,0.186,0.0,0.233,0.333,109.266,4rDbp1vnvEhieiccprPMdI,3
0.581,0.624,9,-8.346,0.0777,0.0987,0.0,0.0411,0.637,139.714,4vO9dmzNRqDhFY3jD1a3P7,4
0.536,0.901,9,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,4
0.714,0.937,6,-2.947,0.0399,0.206,0.0,0.0731,0.964,124.13,5EOoMWIB9iK4ZpcSex9Ec7,4
0.567,0.959,8,-3.822,0.102,0.0995,6.07e-05,0.1,0.961,137.377,6tZdL3Zp8JgrfDbsSeSV1S,4
0.373,0.452,10,-10.417,0.0321,0.0354,0.00227,0.689,0.179,113.212,1uvyZBs4IZYRebHIB1747m,4
0.486,0.449,5,-10.298,0.0267,0.166,2.23e-06,0.54,0.549,100.456,0pQskrTITgmCMyr85tb9qq,4
0.575,0.912,7,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4nXkbcTj3nyww1cHkw5RAP,4
0.479,0.309,11,-14.751,0.0299,0.153,0.22,0.134,0.182,127.155,7Fg4jpwpkdkGCvq1rrXnvx,4
0.365,0.924,4,-7.066,0.0488,0.0144,0.000254,0.423,0.632,135.811,4e9hUiLsN4mx61ARosFi7p,4
0.635,0.686,9,-15.648,0.053,0.209,0.0176,0.282,0.464,125.988,2EC9IJj7g0mN1Q5VrZkiYY,4
0.465,0.919,4,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,5OQsiBsky2k2kDKy2bX2eT,4
0.533,0.905,2,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,0wJoRiX5K5BxlqZTolB2LD,4
0.586,0.7,0,-9.558,0.0363,0.0589,0.00125,0.0318,0.897,147.245,1HOMkjp0nHMaTnfAkslCQj,4
0.324,0.938,6,-7.332,0.102,0.032,0.0321,0.0961,0.543,168.131,0Puj4YlTm6xNzDDADXHMI9,4
0.471,0.839,4,-5.928,0.032,0.00654,0.000278,0.315,0.895,131.362,0Nux6Q8aJZ1i4vUpPDBvlX,4
0.402,0.691,7,-10.274,0.0691,0.0679,0.133,0.0955,0.206,96.95,2eDdFHgqNJltzlvlZFVDWd,4
0.297,0.842,6,-7.457,0.0488,0.000286,9.1e-06,0.0848,0.586,100.127,5sFDReWLrZHLFZFjHsjUTS,4
0.618,0.748,0,-8.905,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,3EYOJ48Et32uATr9ZmLnAo,4
0.795,0.63,10,-7.217,0.084,0.0419,0.573,0.0894,0.785,108.701,3h04eZTnmFLRMjZajbrp2R,4
0.475,0.432,7,-7.844,0.0302,0.183,0.0,0.161,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ,4
0.595,0.996,2,-3.418,0.0599,0.195,0.0345,0.0351,0.376,152.049,5o37x6LpNSec4jSfPIChsQ,4
0.729,0.989,9,-4.613,0.049,0.0102,4.43e-05,0.443,0.841,126.468,6sby78fghipoXHQLeeZFFH,4
0.599,0.922,7,-4.887,0.0739,0.025,5.82e-05,0.356,0.514,140.098,3439OLNIeD3y68kVuoZUO5,4
0.583,0.947,5,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,07GvNcU1WdyZJq3XxP0kZa,4
0.654,0.929,1,-5.906,0.0998,0.0474,0.0,0.0538,0.902,144.769,6KTv0Z8BmVqM7DPxbGzpVC,4
0.608,0.768,1,-9.911,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,7b4yGtR0rujvLi5EBfKKJ2,4
0.435,0.459,9,-12.442,0.0329,0.117,0.000103,0.132,0.383,129.929,5zH710lFSLtkHbMkslLDjR,4
0.387,0.97,9,-5.61,0.0432,0.0306,1.22e-06,0.0981,0.689,104.028,21YxK0klhpfLW8budkJaMF,4
0.267,0.953,1,-4.899,0.096,0.00211,0.0,0.283,0.568,84.989,0PdM2a6oIjqepoEfcJo0RO,4
0.543,0.944,6,-7.495,0.0543,0.402,0.000564,0.0373,0.735,101.174,4nuUssdgKFy2QyYHHNkZQW,4
0.575,0.318,0,-16.729,0.109,0.683,0.000202,0.0934,0.385,104.522,5p3JunprHCxClJjOmcLV8G,4
0.489,0.758,7,-6.491,0.0297,0.000678,0.49,0.092,0.435,112.113,7Jh1bpe76CNTCgdgAdBw4Z,4
0.504,0.911,2,-2.97,0.0738,0.00512,0.0123,0.355,0.671,106.244,70Z9t1qhytWtG4cCmmi7mU,4
0.526,0.978,8,-5.436,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,4
0.652,0.94,2,-7.927,0.0776,0.0398,0.782,0.0567,0.72,91.242,5h6SovHOYpIMlAkafxcbq3,4
0.529,0.482,4,-11.709,0.0599,0.7,0.0,0.0842,0.492,138.453,1fDsrQ23eTAVFElUMaf38X,4
0.543,0.529,7,-9.717,0.0301,0.326,0.00269,0.709,0.746,85.126,3KPwt1LBpt1jVSHz8GXERo,4
0.394,0.622,4,-8.258,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,0cKk8BKEi7zXbdrYdyqBP5,4
0.404,0.72,10,-9.18,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,6GtX0jaNL8IjVQfrDBx81z,4
0.489,0.724,5,-8.367,0.0352,0.313,0.185,0.287,0.15,117.292,3qiyyUfYe7CRYLucrPmulD,4
0.666,0.936,7,-9.919,0.0476,0.00244,0.086,0.153,0.776,91.577,0uppYCG86ajpV2hSR3dJJ0,4
0.623,0.449,5,-13.333,0.0253,0.212,0.0,0.0613,0.573,84.383,5tVA6TkbaAH9QMITTQRrNv,4
0.443,0.727,4,-7.951,0.145,0.263,0.000141,0.169,0.566,160.82,1xKQbqQtQWrtQS47fUJBtl,4
0.292,0.823,7,-6.763,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,6Nd6ntkzr4t8o1FKPGOSMt,4
0.346,0.768,9,-5.695,0.0377,0.00603,0.38,0.0244,0.532,169.492,0NWPxcsf5vdjdiFUI8NgkP,4
0.662,0.737,0,-9.54,0.0296,0.108,0.0191,0.119,0.744,103.867,6pPWRBubXOBAHnjl5ZIujB,4
0.598,0.901,2,-6.081,0.0359,0.116,0.0401,0.178,0.814,153.24,4cMHCRLPNoEbpnl2rz6GS9,4
0.362,0.961,2,-5.664,0.0857,0.024,9.35e-06,0.159,0.491,164.019,2RaA6kIcvomt77qlIgGhCT,4
0.402,0.597,2,-9.258,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,7c1Dar0pIAW7w5TzaGjt9t,4
0.631,0.689,4,-8.358,0.0284,0.0731,0.000357,0.102,0.645,107.667,0nFKHCf1Ibij8m370l2KlZ,4
0.678,0.631,11,-8.624,0.0301,0.355,0.000268,0.376,0.463,102.378,6vZZtivPrtpggT5SSXsYTy,1
0.398,0.952,4,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,0dOg1ySSI7NkpAe89Zo0b9,4
0.389,0.476,9,-9.342,0.0316,0.619,5.09e-05,0.255,0.566,148.117,6txWz9UapYHVxEd7dDIHXT,4
0.47,0.505,11,-11.966,0.171,0.0194,0.00104,0.206,0.767,124.065,7Gx2q0ueNwvDp2BOZYGCMO,1
0.774,0.623,9,-5.956,0.0301,0.295,0.0,0.259,0.801,98.216,2nNdrstKD15nN3xR0KspgS,4
0.499,0.318,7,-13.776,0.0485,0.718,0.00101,0.379,0.282,121.498,1HzDhHApjdjXPLHF6GGYhu,4
0.596,0.448,5,-9.616,0.0396,0.365,5.3e-06,0.206,0.796,83.293,1bp2IO61zbQrbWNmKKxg3f,4
0.668,0.447,2,-11.124,0.0312,0.48,2.89e-06,0.153,0.588,81.415,5AoZknxgY6F25gAcVahO41,4
0.741,0.58,4,-9.05,0.0304,0.117,3.61e-05,0.212,0.944,127.402,0vOkmmJEtjuFZDzrQSFzEE,4
0.524,0.953,0,-7.097,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,669cOBjpY4Y5O98Nmk6139,4
0.49,0.715,7,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,4pbG9SUmWIvsROVLF0zF9s,4
0.532,0.495,10,-6.662,0.0343,0.659,0.0,0.0754,0.308,124.936,4U45aEWtQhrm8A5mxPaFZ7,4
0.413,0.725,3,-5.787,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,5uvosCdMlFdTXhoazkTI5R,4
0.574,0.913,6,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,2zYzyRzz6pRmhPzyfMEC8s,4
0.27,0.944,4,-4.199,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,6hTcuIQa0sxrrByu9wTD7s,4
0.741,0.697,0,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2LawezPeJhN4AWuSB0GtAU,4
0.315,0.715,11,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,3
0.505,0.754,4,-7.435,0.0366,0.132,0.0,0.204,0.51,119.204,5RKQ5NdjSh2QzD4MaunT91,4
0.464,0.795,1,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,4
0.417,0.934,7,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,2DlHlPMa4M17kufBvI2lEN,4
0.574,0.913,6,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,2zYzyRzz6pRmhPzyfMEC8s,4
0.466,0.833,7,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,4
0.592,0.767,9,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,48UPSzbZjgc449aqz8bxox,4
0.413,0.873,8,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,0snQkGI5qnAmohLE7jTsTn,3
0.31,0.7,9,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,4
0.564,0.932,11,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,78lgmZwycJ3nzsdgmPPGNx,4
0.618,0.938,9,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,3ZOEytgrvLwQaqXreDs2Jx,4
0.723,0.863,2,-7.89,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,4
0.64,0.663,0,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,4
0.502,0.89,4,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,57bgtoPSgt236HzfBOd8kj,4
0.596,0.606,7,-12.145,0.0255,0.181,0.000327,0.0863,0.886,97.785,7e89621JPkKaeDSTQ3avtg,4
0.458,0.795,0,-3.265,0.0574,0.00316,0.000202,0.0756,0.513,123.229,64BbK9SFKH2jk86U3dGj2P,4
0.412,0.902,9,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,4
0.364,0.922,0,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4e9eGQYsOiBcftrWXwsVco,4
0.532,0.767,7,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,2SiXAy7TuUkycRVbbWDEpo,4
0.423,0.685,4,-9.651,0.078,6.28e-05,0.00642,0.133,0.328,162.78,3Jnxngdff0lVu2rza1GVx6,4
0.523,0.943,1,-4.203,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,4EchqUKQ3qAQuRNKmeIpnf,4
0.631,0.932,5,-4.142,0.0354,0.0429,0.137,0.0918,0.971,122.431,7HKez549fwJQDzx3zLjHKC,4
0.249,0.834,0,-8.21,0.0574,0.0742,9.69e-05,0.0924,0.337,118.222,5EWPGh7jbTNO2wakv8LjUI,4
0.754,0.759,9,-5.218,0.302,0.153,0.000108,0.101,0.435,126.366,7LRMbd3LEoV5wZJvXT1Lwb,4
0.653,0.73,5,-10.613,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,4JfuiOWlWCkjP6OKurHjSn,4
0.601,0.859,5,-5.264,0.0276,0.000359,0.00124,0.0871,0.446,125.144,0bRNszTbTFLNlunAeh7eom,4
0.256,0.641,1,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,11LmqTE2naFULdEP94AUBa,4
0.538,0.981,1,-2.688,0.14,0.00662,0.0,0.219,0.711,101.414,0EYOdF5FCkgOJJla8DI2Md,4
0.55,0.917,0,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,4
0.438,0.71,2,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f,4
0.577,0.828,6,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,4
0.427,0.9,11,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,2aibwv5hGXSgw7Yru8IYTO,4
0.598,0.676,0,-9.211,0.0279,0.13,0.225,0.112,0.805,114.169,5MMnwYs0hIxkENRsbkWJ2G,4
0.389,0.873,4,-4.768,0.0475,0.00532,0.0055,0.273,0.303,106.767,69QHm3pustz01CJRwdo20z,4
0.433,0.842,11,-3.513,0.0544,0.134,0.0,0.16,0.341,116.558,7sqp1w76zjW3K04htuRA8H,4
0.666,0.855,9,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,31AOj9sFz2gM0O3hMARRBx,4
0.454,0.913,9,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,7ACxUo21jtTHzy7ZEV56vU,4
0.674,0.789,8,-6.903,0.0676,0.00178,0.00708,0.0753,0.918,129.802,1FTSo4v6BOZH9QxKc3MbVM,4
0.452,0.813,9,-4.45,0.0319,8.31e-05,0.0381,0.274,0.539,105.757,4t1fWWJQs5V9YErfsrDslC,3
0.422,0.752,6,-8.682,0.0449,0.0366,0.000119,0.129,0.404,120.47,1ju7EsSGvRybSNEsRvc7qY,4
0.437,0.864,4,-7.842,0.0904,0.396,0.0314,0.242,0.749,81.394,3qT4bUD1MaWpGrTwcvguhb,4
0.541,0.959,0,-2.947,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,0rmGAIH9LNJewFw7nKzZnc,4
0.451,0.97,0,-4.938,0.107,0.0264,0.00355,0.102,0.198,122.444,1f2V8U1BiWaC9aJWmpOARe,4
0.379,0.76,9,-10.961,0.0378,0.00298,0.0296,0.104,0.491,99.436,73TxYZd0lBCVRrHawrAglA,4
0.553,0.362,4,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,0nLiqZ6A27jJri2VCalIUs,3
0.413,0.875,6,-7.48,0.031,5.13e-06,0.00058,0.209,0.575,131.951,2SHTKB8YYlawTGIuJ2b2ok,4
0.317,0.887,9,-7.292,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4PRGxHpCpF2yoOHYKQIEwD,4
0.612,0.413,10,-12.836,0.0369,0.772,0.0428,0.0988,0.262,91.984,4fw0uoL1HXUhcgcU2gbVZN,4
0.814,0.635,11,-7.209,0.112,0.617,0.0122,0.0887,0.815,109.926,6atu3OdfN25AVttvoS0vd3,4
0.598,0.775,8,-5.787,0.0397,0.000286,1.62e-06,0.168,0.762,170.027,6AXRnD6llYIIzhnvKAgIVB,4
